"Number","Nation","Auditor","Name_of_Individual","Position_Title","Number_of_Months","Remuneration","Expenses"
447,"Little_Red_River_Cree_Nation","MNP_LLP","Alfred_J_Seeseequon","Councillor",12,48000,25852
447,"Little_Red_River_Cree_Nation","MNP_LLP","Floyd_B_Auger","Councillor",12,48000,21714
447,"Little_Red_River_Cree_Nation","MNP_LLP","Solomon_St_Arnault","Councillor",12,48000,16443
447,"Little_Red_River_Cree_Nation","MNP_LLP","Delmer_D'or","Councillor",12,48000,15699
447,"Little_Red_River_Cree_Nation","MNP_LLP","Henry_Grandjambe","Councillor",12,48000,15284
447,"Little_Red_River_Cree_Nation","MNP_LLP","John_M_Laboucan","Councillor",12,48000,15039
447,"Little_Red_River_Cree_Nation","MNP_LLP","Lorne_Tallcree","Councillor",12,48000,10150
448,"Dene_Tha'_First_Nation","MNP_LLP","Delbert_Salopree","Councillor",12,60000,29828
448,"Dene_Tha'_First_Nation","MNP_LLP","Bernard_Beaulieu","Councillor",12,60000,24541
448,"Dene_Tha'_First_Nation","MNP_LLP","Sidney_Chambaud","Councillor",12,60000,14424
448,"Dene_Tha'_First_Nation","MNP_LLP","Fabian_Chonkolay","Councillor",4,21923,6541
448,"Dene_Tha'_First_Nation","MNP_LLP","Harold_Wasp-Colin","Councillor",4,21923,3492
448,"Dene_Tha'_First_Nation","MNP_LLP","Shane_Providence-Toho","Councillor",4,21923,5096
448,"Dene_Tha'_First_Nation","MNP_LLP","Stephen_Didzena","Councillor",4,21923,9213
448,"Dene_Tha'_First_Nation","MNP_LLP","Thomas_Ahkimnachie","Councillor",4,21923,7246
448,"Dene_Tha'_First_Nation","MNP_LLP","Gabriel_Didzena","Councillor",8,46154,13741
448,"Dene_Tha'_First_Nation","MNP_LLP","Kenneth_Didzena","Councillor",8,46154,29842
448,"Dene_Tha'_First_Nation","MNP_LLP","Andrea_Godin","Councillor",8,46154,22144
448,"Dene_Tha'_First_Nation","MNP_LLP","James_Metchooyeah","Councillor",8,46154,12794
448,"Dene_Tha'_First_Nation","MNP_LLP","Crystal_Wasp-Colin","Councillor",8,46154,11519
449,"Horse_Lake_First_Nation","Holm_Clements_Kwong_Raiche_Oberg","T_Allan_Horseman","Councilor",7,98026,4458
449,"Horse_Lake_First_Nation","Holm_Clements_Kwong_Raiche_Oberg","Nathan_Horseman","Councilor",5,41571,9147
449,"Horse_Lake_First_Nation","Holm_Clements_Kwong_Raiche_Oberg","H_Brian_Horsman","Councilor",12,149007,72976
449,"Horse_Lake_First_Nation","Holm_Clements_Kwong_Raiche_Oberg","Michael_Horseman","Councilor",7,55803,27450
449,"Horse_Lake_First_Nation","Holm_Clements_Kwong_Raiche_Oberg","Hank_G_Napesis","Councilor",5,38671,19163
449,"Horse_Lake_First_Nation","Holm_Clements_Kwong_Raiche_Oberg","Eugene_Horseman","Councilor",7,51946,42311
449,"Horse_Lake_First_Nation","Holm_Clements_Kwong_Raiche_Oberg","Mark_Petroski","Councilor",5,38421,8147
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Lonnie_Bellerose","Councillor",12,53443,29086
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Napoleon_Collins","Councillor",12,52643,31947
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Stan_Isadore","Councillor",12,53143,25338
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Devin_Bellrose","Councillor",12,52693,32047
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Rodney_Chalifoux","Councillor/CEO",12,54329,29223
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Mike_Ward","Councillor",12,53793,33725
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Laura_Giroux","Councillor",12,51700,14142
450,"Driftpile_First_Nation","Crowe_MacKay_LLP","Dwayne_Laboucan","Councillor",12,55300,25918
451,"Duncan_First_Nation","MNP_LLP","Virginia_Gladue","Council",12,72355,23364
451,"Duncan_First_Nation","MNP_LLP","Donna_Testawich","Council",4,26007,4656
451,"Duncan_First_Nation","MNP_LLP","Tony_Testawich","Council",4,30993,16234
451,"Duncan_First_Nation","MNP_LLP","Keith_Lawrence","Council",1,3116,401
452,"Kapawe'no_First_Nation","Crowe_MacKay_LLP","Peter_Chalifoux","Councillor",12,56000,11644
452,"Kapawe'no_First_Nation","Crowe_MacKay_LLP","Sydney_Halcrow","Councillor",12,56000,40256
453,"Lubicon_Lake_Band","Doyle_&_Company","Joe_Auger","Councillor",12,37889,30348
453,"Lubicon_Lake_Band","Doyle_&_Company","Brian_Laboucan","Councillor",12,38458,29270
453,"Lubicon_Lake_Band","Doyle_&_Company","Mike_Ominayak","Councillor",12,38024,29598
453,"Lubicon_Lake_Band","Doyle_&_Company","Cheryl_McMann","Councillor",12,38708,26770
453,"Lubicon_Lake_Band","Doyle_&_Company","Irene_Laboucan","Councillor",12,38480,19954
455,"Sturgeon_Lake_Cree_Nation","Crowe_MacKay_LLP","Goodswimmer_Clyde","Councilor",12,79600,20173
455,"Sturgeon_Lake_Cree_Nation","Crowe_MacKay_LLP","Moses_Karl","Councilor",12,77600,19350
455,"Sturgeon_Lake_Cree_Nation","Crowe_MacKay_LLP","Hamelin_Darwin","Councilor",12,78600,14298
455,"Sturgeon_Lake_Cree_Nation","Crowe_MacKay_LLP","Gladue_Amanda","Councilor",12,78900,24546
455,"Sturgeon_Lake_Cree_Nation","Crowe_MacKay_LLP","Campbell_Patsy","Councilor",12,78600,18879
455,"Sturgeon_Lake_Cree_Nation","Crowe_MacKay_LLP","Napio_Dion","Councilor",12,78600,21948
456,"Sucker_Creek_First_Nation_#150A","Doyle_&_Company","Terry_Calliou","Councilor",12,63250,53188
456,"Sucker_Creek_First_Nation_#150A","Doyle_&_Company","David_Prince","Councilor",12,71280,58449
456,"Sucker_Creek_First_Nation_#150A","Doyle_&_Company","George_Prince","Councilor",12,64876,63922
456,"Sucker_Creek_First_Nation_#150A","Doyle_&_Company","Sandra_Cunningham-Mckenzie","Councilor",12,64681,55039
456,"Sucker_Creek_First_Nation_#150A","Doyle_&_Company","Carol_Okemow","Councilor",12,63655,49405
456,"Sucker_Creek_First_Nation_#150A","Doyle_&_Company","Allan_Willier","Councilor",12,63620,46869
457,"Swan_River_First_Nation","Doyle_&_Company","Buddy_Giroux","Councilor",2.5,8250,7355
457,"Swan_River_First_Nation","Doyle_&_Company","Darryl_Sound","Councilor",2.5,8250,7355
457,"Swan_River_First_Nation","Doyle_&_Company","Lee_Twim","Councilor",9.5,30900,28645
457,"Swan_River_First_Nation","Doyle_&_Company","Mark_Giroux","Councilor",9.5,39800,28645
457,"Swan_River_First_Nation","Doyle_&_Company","Gerakd_Giroux","Councilor",9.5,30900,28645
458,"Bigstone_Cree_Nation","KPMG_LLP","Clara_Moberly","Councillor",12,82800,14121
458,"Bigstone_Cree_Nation","KPMG_LLP","Clayton_T_Auger","Councillor",12,82800,18367
458,"Bigstone_Cree_Nation","KPMG_LLP","Clifford_Cardinal","Councillor",12,82800,24124
458,"Bigstone_Cree_Nation","KPMG_LLP","Edward_Wapahoo","Councillor",12,82800,14405
458,"Bigstone_Cree_Nation","KPMG_LLP","Eva_Yellowknee","Councillor",12,82800,20862
458,"Bigstone_Cree_Nation","KPMG_LLP","Ivan_Alook","Councillor",12,82800,19558
458,"Bigstone_Cree_Nation","KPMG_LLP","John_Gullion","Councillor",12,82800,21211
458,"Bigstone_Cree_Nation","KPMG_LLP","Linda_Gladue","Councillor",12,82800,16794
458,"Bigstone_Cree_Nation","KPMG_LLP","Silas_Yellowknee","Councillor",12,82800,18111
458,"Bigstone_Cree_Nation","KPMG_LLP","Winston_Manossa","Councillor",12,66877,12083
459,"Whitefish_Lake_First_Nation_#459","Doyle_&_Company","James_Nahachick","Councillor",12,81808,69308
459,"Whitefish_Lake_First_Nation_#459","Doyle_&_Company","Ivan_Auger","Councillor",12,78500,73975
459,"Whitefish_Lake_First_Nation_#459","Doyle_&_Company","Eddie_Laboucan","Councillor",12,79500,67666
459,"Whitefish_Lake_First_Nation_#459","Doyle_&_Company","Richard_Laboucan","Councillor",12,80575,74861
460,"Beaver_Lake_Cree_Nation","Crowe_MacKay_LLP","Herman_Cardinal","Councilor",12,72968,26821
460,"Beaver_Lake_Cree_Nation","Crowe_MacKay_LLP","Dennis_Paradis","Councilor",12,72968,27068
460,"Beaver_Lake_Cree_Nation","Crowe_MacKay_LLP","Germaine_Anderson","Councilor",12,63616,25793
461,"Mikisew_Cree_First_Nation","MNP_LLP","Bill-Joe_Tuccaro","Councilor",12,93766,7311
461,"Mikisew_Cree_First_Nation","MNP_LLP","Juanita_Whitehead","Councilor",12,93665,3712
461,"Mikisew_Cree_First_Nation","MNP_LLP","Leonard_Piche","Councilor",12,94816,9472
461,"Mikisew_Cree_First_Nation","MNP_LLP","Philip_Tourangeau","Councilor",12,94436,5425
461,"Mikisew_Cree_First_Nation","MNP_LLP","Terry_Marten","Councilor",12,91494,22701
461,"Mikisew_Cree_First_Nation","MNP_LLP","Willie_Courtoreille","Councilor",9,62591,9134
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Herb_Cardinal","Councillor",9.5,44700,23720
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Sam_Cardinal","Councillor",2.5,25600,5546
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Terry_Cardinal","Councillor",9.5,47400,22070
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Donald_Crane","Councillor",2.5,26000,7134
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Shannon_Houle","Councillor",9.5,44600,31046
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Charlene_Houle/White","Councillor",9.5,42200,26241
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","John_Large","Councillor",9.5,44800,23554
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Carl_Quinn","Councillor",2.5,24400,1930
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","John_Shirt","Councillor",12,66750,42413
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Patrick_Shirt","Councillor",2.5,25200,3924
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Dennis_Steinhauer","Councillor",9.5,42653,16554
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Jason_Whiskeyjack","Councillor",12,72600,42423
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Sandy_Jackson","Councillor",12,88319,25613
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Leslie_Cardinal","Councillor",12,83405,22737
462,"Saddle_Lake/Whitefish_Lake_#128","John_M_Beale/Doyle_&_Company","Brian_Favel","Councillor",12,83030,36895
464,"Cold_Lake_First_Nations","EY_LLP","Cameron_Janvier","Councillor",12,233117,39281
464,"Cold_Lake_First_Nations","EY_LLP","Roger_Marten","Councillor",12,179399,13665
464,"Cold_Lake_First_Nations","EY_LLP","Walter_Janvier","Councillor",10,77960,23502
464,"Cold_Lake_First_Nations","EY_LLP","Sally_Scanie","Councillor",10,71210,35629
464,"Cold_Lake_First_Nations","EY_LLP","George_Noel","Councillor",6,42516,20433
464,"Cold_Lake_First_Nations","EY_LLP","Judy_Nest","Councillor",2,83936,13204
464,"Cold_Lake_First_Nations","EY_LLP","David_Janvier","Councillor",2,64950,13438
464,"Cold_Lake_First_Nations","EY_LLP","Kyle_Janvier","Councillor",2,62803,5477
464,"Cold_Lake_First_Nations","EY_LLP","Kelsey_Jacko","Councillor",2,17200,2635
465,"Frog_Lake_First_Nation","Crowe_MacKay_LLP","Angeline_Berland","Councillor",12,65000,86603
465,"Frog_Lake_First_Nation","Crowe_MacKay_LLP","Collin_Quinney","Councillor",12,65000,90400
465,"Frog_Lake_First_Nation","Crowe_MacKay_LLP","Gregory_Desjarlais","Councillor",11,62500,93100
465,"Frog_Lake_First_Nation","Crowe_MacKay_LLP","Teny_Moyah","Councillor",12,65000,104500
465,"Frog_Lake_First_Nation","Crowe_MacKay_LLP","Threesa_Wade","Councillor",12,65000,115600
465,"Frog_Lake_First_Nation","Crowe_MacKay_LLP","Erma_Whitestone","Councillor",1,5000,5000
465,"Frog_Lake_First_Nation","Crowe_MacKay_LLP","Wayne_Faithful","Councillor",1,5000,5000
466,"Kehewin_Cree_Nation","Doyle_&_Company","Ernest_Gadwa","Councilor",12,66150,5487
466,"Kehewin_Cree_Nation","Doyle_&_Company","A_Rodney_John","Councilor",12,66350,7056
466,"Kehewin_Cree_Nation","Doyle_&_Company","Gordon_John","Councilor",12,66050,7336
466,"Kehewin_Cree_Nation","Doyle_&_Company","William_John","Councilor",12,66350,5490
466,"Kehewin_Cree_Nation","Doyle_&_Company","Henry_Moosepayo","Councilor",12,66150,5868
466,"Kehewin_Cree_Nation","Doyle_&_Company","Gordon_Gadwa","Councilor",1,500,438
466,"Kehewin_Cree_Nation","Doyle_&_Company","Vernon_Watchmaker","Councilor",1,500,0
466,"Kehewin_Cree_Nation","Doyle_&_Company","Jason_Mountain","Councilor",1,500,0
467,"Fort_MacKay_First_Nation","Pennock_Acheson_Nielsen_Devaney","Ruth_McKenzie","Councillor",11.5,275846,25984
467,"Fort_MacKay_First_Nation","Pennock_Acheson_Nielsen_Devaney","David_Bouchier","Councillor",12,359000,15622
467,"Fort_MacKay_First_Nation","Pennock_Acheson_Nielsen_Devaney","Raymond_Powder","Councillor",12,358500,27598
467,"Fort_MacKay_First_Nation","Pennock_Acheson_Nielsen_Devaney","Gerald_Gladue","Councillor",12,368952,22067
468,"Fort_McMurray_#468_First_Nation","MNP_LLP","Myrtle_Reece","Councillor",12,104000,70331
468,"Fort_McMurray_#468_First_Nation","MNP_LLP","Ronald_Kreutzer_Jr","Councillor",11,84000,60020
468,"Fort_McMurray_#468_First_Nation","MNP_LLP","Bernadette_Dumais","Councillor",1,20000,1600
469,"Heart_Lake_First_Nation","Doyle_&_Company","Sheila_Lambert","Council",12,98822,17426
469,"Heart_Lake_First_Nation","Doyle_&_Company","Curtis_Monias","Council",12,98822,14912
47,"Miawpukek_Band","Deloitte_LLP","Harvey_Drew","Vice_Chief/Foreman",12,19172,1096
47,"Miawpukek_Band","Deloitte_LLP","Mardma_Joe","Councillor/Manager",12,48500,748
47,"Miawpukek_Band","Deloitte_LLP","Craig_Benoit","Councillor/Teacher",3,40978,958
47,"Miawpukek_Band","Deloitte_LLP","Ada_Roberts","Councillor/Nurse_Practitioner",9,113969,1053
47,"Miawpukek_Band","Deloitte_LLP","Noel_Joe","Councillor/Labourer",12,7828,6587
47,"Miawpukek_Band","Deloitte_LLP","David_Mcdonald","Councillor/Manager",12,53952,8542
47,"Miawpukek_Band","Deloitte_LLP","Glen_Benoit","Councillor",12,72998,0
470,"Chipewyan_Prarie_First_Nation","Crowe_MacKay_LLP","Jules_Nokohoo","Councillor",12,113231,32717
470,"Chipewyan_Prarie_First_Nation","Crowe_MacKay_LLP","Stuart_Janvier","Councillor",12,136590,49933
470,"Chipewyan_Prarie_First_Nation","Crowe_MacKay_LLP","Sherry_Black","Councillor",12,117072,38147
474,"Woodland_Cree_First_Nation","John_M_Beale","Isaac_Laboucan_Avirom","Councilor/Chief",12,270866,152831
474,"Woodland_Cree_First_Nation","John_M_Beale","Kenneth_Auger_Sr","Councilor",8,162212,106067
474,"Woodland_Cree_First_Nation","John_M_Beale","Kathleen_Laboucan","Councilor",12,248750,154849
474,"Woodland_Cree_First_Nation","John_M_Beale","Heather_L'Hirondelle","Councilor",4,84134,39125
474,"Woodland_Cree_First_Nation","John_M_Beale","George_Merrier","Councilor",4,91346,61975
474,"Woodland_Cree_First_Nation","John_M_Beale","Frank_Whitehead","Councilor",12,248750,101528
476,"Loon_River_First_Nation","Doyle_&_Company","Mable_Noskiye","Councilor",12,80000,68027
476,"Loon_River_First_Nation","Doyle_&_Company","Ivan_Sawan","Councilor",12,80000,82284
476,"Loon_River_First_Nation","Doyle_&_Company","Albert_Ward","Councilor",12,80000,48662
476,"Loon_River_First_Nation","Doyle_&_Company","Shayne_Letendre","Councilor",12,80000,60002
477,"Smith's_Landing_First_Nation_#196","Doyle_&_Company","D_Benwell","Councillor",8,20263,12200
477,"Smith's_Landing_First_Nation_#196","Doyle_&_Company","P_Paulette","Councillor",4,7800,4135
477,"Smith's_Landing_First_Nation_#196","Doyle_&_Company","E_Stirrett","Councillor",4,5100,2745
477,"Smith's_Landing_First_Nation_#196","Doyle_&_Company","J_Tourangeau","Councillor",4,7200,2119
477,"Smith's_Landing_First_Nation_#196","Doyle_&_Company","A_Cheezie","Councillor",8,14525,6969
477,"Smith's_Landing_First_Nation_#196","Doyle_&_Company","G_Paulette","Councillor",8,11825,2332
477,"Smith's_Landing_First_Nation_#196","Doyle_&_Company","T_Paulette","Councillor",8,13325,2508
478,"Peerless_Trout_First_Nation_#478","Doyle_&_Company","Gladue_Norman_A","Councillor",12,73404,53098
478,"Peerless_Trout_First_Nation_#478","Doyle_&_Company","Houle_William_S","Councillor",12,77779,28660
478,"Peerless_Trout_First_Nation_#478","Doyle_&_Company","Laboucan_Sharon","Councillor",12,76734,27751
478,"Peerless_Trout_First_Nation_#478","Doyle_&_Company","Okemow_Gilbert","Councillor",12,73404,32243
497,"Ross_River_Dena_Council","Crowe_MacKay_LLP","Verna_Nukon","Councillor",12,101446.66,7992.67
497,"Ross_River_Dena_Council","Crowe_MacKay_LLP","Jenny_Ceasar","Councillor",12,54401.1,553.9
497,"Ross_River_Dena_Council","Crowe_MacKay_LLP","James_Dick","Councillor",12,62243.63,9031.79
497,"Ross_River_Dena_Council","Crowe_MacKay_LLP","Yvonne_Moon","Councillor",12,34224,6608.65
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Clark_Dedam","Councilor",12,78820,12477
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Colton_Metallic","Councilor",12,51275,6108
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Billy_Francis","Councilor",12,20875,3474
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Lita_Richardson","Councilor",12,70150,2566
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Mark_Simon","Councilor",12,44197,9055
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Curtis_Bartibogue","Councilor",12,45358,7487
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Carrie_Dedam","Councilor",12,45642,1650
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Christopher_Bonnell","Councilor",12,32625,16931
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Lisa_Taylor","Councilor",12,39040,2098
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Helen_Joe","Councilor",12,44338,1621
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Dean_Bonnell","Councilor",12,45575,11736
5,"Esgenoopetitj_First_Nation","Teed_Saunders_Doyle_&_Co.","Derek_D_Dedam","Councilor",12,11625,2566
50,"Nation_Huronne-Wendat","Deloitte_LLP","Gros-Louis_Line","Chef_familial",12,25000,1384
50,"Nation_Huronne-Wendat","Deloitte_LLP","Gros-Louis_René","Chef_familial",12,25000,169
50,"Nation_Huronne-Wendat","Deloitte_LLP","Picard_Ian","Chef_familial",12,25000,0
50,"Nation_Huronne-Wendat","Deloitte_LLP","Picard_Richard_J","Chef_familial",12,25000,123
50,"Nation_Huronne-Wendat","Deloitte_LLP","Rolland_Claude","Chef_familial",12,25000,61
50,"Nation_Huronne-Wendat","Deloitte_LLP","Sioui_Gaétan","Chef_familial",12,0,0
50,"Nation_Huronne-Wendat","Deloitte_LLP","Sioui_Jean","Chef_familial",12,25000,173
50,"Nation_Huronne-Wendat","Deloitte_LLP","Sioui_Jean-Philippe","Chef_familial",12,25000,0
50,"Nation_Huronne-Wendat","Deloitte_LLP","Vincent_Jean","Vice-Grand_Chef",12,25000,1786
501,"Taku_River_Tlingit_First_Nation","Crowe_MacKay_LLP","Marilyn_Jack","Wolf_Director",12,15063.75,1167
501,"Taku_River_Tlingit_First_Nation","Crowe_MacKay_LLP","David_Moss","Crow_Director",12,20534,4539.18
501,"Taku_River_Tlingit_First_Nation","Crowe_MacKay_LLP","Phil_Williams","Wolf_Director",12,66361.63,735.01
501,"Taku_River_Tlingit_First_Nation","Crowe_MacKay_LLP","Toni_Welch","Crow_Director",8,9023.75,957
504,"Dease_River_First_Nation","Morrow_&_Co.","Roy_Carlick","Councillor",12,0,12019
504,"Dease_River_First_Nation","Morrow_&_Co.","Margaret_Fjellner","Councillor",12,44885,15964
504,"Dease_River_First_Nation","Morrow_&_Co.","Ella_Johnny","Councillor",12,3148,0
504,"Dease_River_First_Nation","Morrow_&_Co.","Irene_Porter","Councillor",12,20557,2112
506,"White_River_First_Nation","BDO_Canada_LLP","Angela_Demit","Councilor",6,14639,2957
506,"White_River_First_Nation","BDO_Canada_LLP","Dwayne_Broeren","Councilor",12,20552,9190
506,"White_River_First_Nation","BDO_Canada_LLP","Patrick_Johnny","Councilor",12,8400,3091
506,"White_River_First_Nation","BDO_Canada_LLP","Gordon_John","Councilor",12,28091,2714
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Calvin_Barnaby","Councillor",12,53400,1813
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Derek_Barnaby","Councillor",12,53400,2109
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Brian_Caplin_Jr","Councillor",12,53400,974
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Darcy_Gray","Councillor",12,59517,2672
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Serge_Gray","Councillor",12,53400,833
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Delphine_Metallic","Councillor",12,65817,0
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Tracey_Metallic-Barnaby","Councillor",12,49800,3721
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Wanda_Metallic","Councillor",12,53850,2544
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Wendell_Metallic","Councillor",12,53400,13701
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Kevin_Methot","Councillor",12,51600,0
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Sheila_Swasson","Councillor",12,57482,7179
51,"Listuguj_Mi'gmaq_Government","Allen_Paquet_&_Arseneau_LLP","Chris_Wysote","Councillor",12,33105,4170
52,"Micmacs_of_Gesgapegiag_Band","Raymond_Chabot_Grant_Thornton","Clement_Bernard","Councillor",12,84980,917
52,"Micmacs_of_Gesgapegiag_Band","Raymond_Chabot_Grant_Thornton","Christianne_B_Jerome","Councillor",7,29053,3444
52,"Micmacs_of_Gesgapegiag_Band","Raymond_Chabot_Grant_Thornton","Charlie_Caplin","Councillor",5,22661,465
52,"Micmacs_of_Gesgapegiag_Band","Raymond_Chabot_Grant_Thornton","Angelique_Condo","Councillor",12,24581,0
